date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:50:53	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:53%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2004&month=4	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendard455.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2004&month=04&mode=list)
19:50:53	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:53%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2004&month=5	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar92c9.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2004&month=04&mode=list)
19:50:53	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:53%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2004&month=6	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar4867.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2004&month=04&mode=list)
19:50:54	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:53%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2004&month=7	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar69ac.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2004&month=04&mode=list)
19:50:54	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:53%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2004&month=8	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar09c1.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2004&month=04&mode=list)
19:50:54	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:54%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2004&month=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendard8d7.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2004&month=04&mode=list)
19:50:54	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:54%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2004&month=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar0d7a.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2004&month=04&mode=list)
19:50:54	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:54%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2004&month=11	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar6777.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2004&month=04&mode=list)
19:50:55	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:54%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2004&month=12	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar104a.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2004&month=04&mode=list)
19:50:56	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:55%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar02b2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:56	41782/41782	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:56%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&allYn=Y	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar9583.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:56	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:56%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=1	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarc116.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:56	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:56%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=2	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar5463.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:56	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:56%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=3	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarce76.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:57	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:56%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=4	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar034e.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:57	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:57%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=5	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar5296.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:57	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:57%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=6	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar62eb.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:57	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:57%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=7	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar9150.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:58	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:57%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=8	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar9509.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:58	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:57%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar5b0e.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:58	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:58%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendara489.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:58	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:58%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=11	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar111c.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:59	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:58%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2040&month=12	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar39af.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2040&month=04&mode=list)
19:50:59	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:59%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendaradad.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:50:59	41782/41782	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:59%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&allYn=Y	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendara3d4.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:00	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:50:59%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=1	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendara802.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:00	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:00%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=2	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar57d0.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:00	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:00%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=3	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar275b.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:00	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:00%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=4	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar609e.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:00	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:00%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=5	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar16dd.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:01	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:00%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=6	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar6e80.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:01	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:01%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=7	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar2012.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:01	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:01%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=8	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar1784.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:01	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:01%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar6e66.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:02	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:01%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar54d3.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:02	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:01%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=11	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarde44.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:03	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:02%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2003&month=12	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendara48f.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2003&month=04&mode=list)
19:51:03	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:02%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2042&month=04&mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar1d0f.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:03	41782/41782	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:03%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&allYn=Y	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar90d2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:03	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:03%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=1	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar30d3.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:03	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:03%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=2	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar04c1.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:04	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:03%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=3	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar3904.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:04	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:04%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=4	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar741a.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:04	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:04%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=5	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendareaf7.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:04	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:04%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=6	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarcee3.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:05	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:04%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=7	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar73ca.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:05	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:05%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=8	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarb513.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:05	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:05%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar0804-2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:05	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:05%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar09ec.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:05	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:05%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=11	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar82a5.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:06	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:05%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2041&month=12	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar921b.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2041&month=04&mode=list)
19:51:07	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:06%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2001&month=04&mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendara07e.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:07	41782/41782	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:06%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&allYn=Y	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarf271.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:07	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:07%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=1	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar2bd9.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:07	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:07%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=2	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar5794.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:07	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:07%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=3	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendard0ee.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:08	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:07%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=4	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar9700.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:08	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:07%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=5	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar031e.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:08	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:08%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=6	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendareb4d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:08	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:08%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=7	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar4169.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:08	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:08%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=8	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar5bc7.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:09	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:08%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar67eb.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:09	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:09%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendard924.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:09	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:09%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=11	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarc593.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:10	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:09%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2002&month=12	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarf374.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2002&month=04&mode=list)
19:51:10	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:10%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2043&month=04&mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar24de.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2042&month=04&mode=list)
19:51:10	41782/41782	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:10%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2042&allYn=Y	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarc491.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2042&month=04&mode=list)
19:51:10	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:51:10%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2042&month=1	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar3ffd.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2042&month=04&mode=list)
